Clocks;Locations;Transitions;Time(s)
6;5;7;0.000188
6;5;8;0.000192
6;5;9;0.000189
6;5;10;0.000192
6;5;11;0.000244
6;5;12;0.00025
6;5;13;0.000244
6;5;14;0.000246
6;5;15;0.000246
6;6;1;0.000136
6;6;2;0.000138
6;6;3;0.000137
6;6;4;0.000139
6;6;5;0.000139
6;6;6;0.000142
6;6;7;0.000188
6;6;8;0.00019
6;6;9;0.000191
6;6;10;0.00019
6;6;11;0.000193
6;6;12;0.000323
6;6;13;0.000481
6;6;14;0.000246
6;6;15;0.000249
6;7;1;0.000136
6;7;2;0.000138
6;7;3;0.000139
6;7;4;0.000139
6;7;5;0.000139
6;7;6;0.000142
6;7;7;0.000149
6;7;8;0.000192
6;7;9;0.000191
6;7;10;0.000192
6;7;11;0.000201
6;7;12;0.000202
6;7;13;0.000194
6;7;14;0.000197
6;7;15;0.000248
6;8;1;0.000137
6;8;2;0.000603
6;8;3;0.000375
6;8;4;0.000191
6;8;5;0.000141
6;8;6;0.000152
6;8;7;0.000141
6;8;8;0.000143
6;8;9;0.000191
6;8;10;0.000192
6;8;11;0.000193
6;8;12;0.000193
6;8;13;0.000194
6;8;14;0.000194
6;8;15;0.000328
6;9;1;0.000137
6;9;2;0.00018
6;9;3;0.000139
6;9;4;0.000158
6;9;5;0.000139
6;9;6;0.000151
6;9;7;0.00014
6;9;8;0.000322
6;9;9;0.000149
6;9;10;0.000193
6;9;11;0.000192
6;9;12;0.000237
6;9;13;0.000416
6;9;14;0.000194
6;9;15;0.000196
6;10;1;0.000135
6;10;2;0.000136
6;10;3;0.000248
6;10;4;0.000139
6;10;5;0.000371
6;10;6;0.000268
6;10;7;0.00026
6;10;8;0.000142
6;10;9;0.000142
6;10;10;0.000142
6;10;11;0.000193
6;10;12;0.000201
6;10;13;0.000201
6;10;14;0.000203
6;10;15;0.000248
6;11;1;0.000148
6;11;2;0.000137
6;11;3;0.000138
6;11;4;0.000232
6;11;5;0.000139
6;11;6;0.000215
6;11;7;0.000423
6;11;8;0.001615
6;11;9;0.000403
6;11;10;0.000335
6;11;11;0.000145
6;11;12;0.000195
6;11;13;0.000195
6;11;14;0.000195
6;11;15;0.000551
6;12;1;0.000364
6;12;2;0.000223
6;12;3;0.000139
6;12;4;0.000139
6;12;5;0.000139
6;12;6;0.000174
6;12;7;0.000142
6;12;8;0.000141
6;12;9;0.000143
6;12;10;0.000142
6;12;11;0.000144
6;12;12;0.000144
6;12;13;0.000195
6;12;14;0.000193
6;12;15;0.000195
6;13;1;0.000136
6;13;2;0.000137
6;13;3;0.000137
6;13;4;0.000672
6;13;5;0.000146
6;13;6;0.000158
6;13;7;0.000523
6;13;8;0.000143
6;13;9;0.000146
6;13;10;0.000143
6;13;11;0.000151
6;13;12;0.000147
6;13;13;0.000147
6;13;14;0.000208
6;13;15;0.000199
6;14;1;0.000137
6;14;2;0.000138
6;14;3;0.000137
6;14;4;0.000139
6;14;5;0.00014
6;14;6;0.00014
6;14;7;0.000142
6;14;8;0.000141
6;14;9;0.000142
6;14;10;0.000144
6;14;11;0.000145
6;14;12;0.000147
6;14;13;0.000147
6;14;14;0.000147
6;14;15;0.000196
6;15;1;0.00014
6;15;2;0.000137
6;15;3;0.000137
6;15;4;0.000138
6;15;5;0.000139
6;15;6;0.00014
6;15;7;0.000141
6;15;8;0.000142
6;15;9;0.000142
6;15;10;0.000143
6;15;11;0.000143
6;15;12;0.000144
6;15;13;0.000144
6;15;14;0.000147
6;15;15;0.000147
7;1;1;0.000173
7;1;2;0.000274
7;1;3;0.000272
7;1;4;0.000319
7;1;5;0.000372
7;1;6;0.000449
7;1;7;0.000543
7;1;8;0.000537
7;1;9;0.000596
7;1;10;0.000649
7;1;11;0.000715
7;1;12;0.00079
7;1;13;0.000867
7;1;14;0.000898
7;1;15;0.00115
7;2;1;0.000151
7;2;2;0.000154
7;2;3;0.000209
7;2;4;0.000222
7;2;5;0.000263
7;2;6;0.00027
7;2;7;0.000322
7;2;8;0.000318
7;2;9;0.000373
7;2;10;0.000374
7;2;11;0.000436
7;2;12;0.000434
7;2;13;0.000483
7;2;14;0.000483
7;2;15;0.000542
7;3;1;0.000151
7;3;2;0.000153
7;3;3;0.000152
7;3;4;0.000206
7;3;5;0.000207
7;3;6;0.000237
7;3;7;0.000268
7;3;8;0.000265
7;3;9;0.000272
7;3;10;0.000451
7;3;11;0.00033
7;3;12;0.000408
7;3;13;0.000439
7;3;14;0.000422
7;3;15;0.00043
7;4;1;0.000151
7;4;2;0.000152
7;4;3;0.000153
7;4;4;0.000154
7;4;5;0.000207
7;4;6;0.000208
7;4;7;0.000208
7;4;8;0.000211
7;4;9;0.000267
7;4;10;0.000268
7;4;11;0.000268
7;4;12;0.000269
7;4;13;0.000325
7;4;14;0.000396
7;4;15;0.000385
7;5;1;0.000155
7;5;2;0.000152
7;5;3;0.000152
7;5;4;0.000154
7;5;5;0.000154
7;5;6;0.000453
7;5;7;0.000209
7;5;8;0.000456
7;5;9;0.000225
7;5;10;0.00024
7;5;11;0.00027
7;5;12;0.000271
7;5;13;0.000278
7;5;14;0.000271
7;5;15;0.000271
7;6;1;0.000167
7;6;2;0.000152
7;6;3;0.000151
7;6;4;0.000153
7;6;5;0.000154
7;6;6;0.000222
7;6;7;0.000208
7;6;8;0.000214
7;6;9;0.00021
7;6;10;0.000251
7;6;11;0.000211
7;6;12;0.000216
7;6;13;0.000273
7;6;14;0.000271
7;6;15;0.000273
7;7;1;0.000153
7;7;2;0.000153
7;7;3;0.000154
7;7;4;0.000154
7;7;5;0.000154
7;7;6;0.000157
7;7;7;0.000156
7;7;8;0.00022
7;7;9;0.000277
7;7;10;0.00021
7;7;11;0.000213
7;7;12;0.000215
7;7;13;0.000215
7;7;14;0.000233
7;7;15;0.000275
7;8;1;0.000151
7;8;2;0.000152
7;8;3;0.000153
7;8;4;0.000154
7;8;5;0.000154
7;8;6;0.000155
7;8;7;0.000186
7;8;8;0.000157
7;8;9;0.000231
7;8;10;0.000229
7;8;11;0.000221
7;8;12;0.000223
7;8;13;0.000213
7;8;14;0.000214
7;8;15;0.000217
7;9;1;0.000152
7;9;2;0.000152
7;9;3;0.000153
7;9;4;0.000154
7;9;5;0.000155
7;9;6;0.000156
7;9;7;0.000156
7;9;8;0.000157
7;9;9;0.000161
7;9;10;0.000211
7;9;11;0.000212
7;9;12;0.000212
7;9;13;0.000214
7;9;14;0.000213
7;9;15;0.000215
7;10;1;0.000151
7;10;2;0.000151
7;10;3;0.000155
7;10;4;0.000155
7;10;5;0.000155
7;10;6;0.000179
7;10;7;0.000162
7;10;8;0.000158
7;10;9;0.00016
7;10;10;0.000159
7;10;11;0.000215
7;10;12;0.000215
7;10;13;0.000213
7;10;14;0.000214
7;10;15;0.000215
7;11;1;0.000152
7;11;2;0.000151
7;11;3;0.000153
7;11;4;0.000154
7;11;5;0.000156
7;11;6;0.000156
7;11;7;0.000156
7;11;8;0.000159
7;11;9;0.000158
7;11;10;0.000161
7;11;11;0.000159
7;11;12;0.000213
7;11;13;0.000214
7;11;14;0.000214
7;11;15;0.000216
7;12;1;0.000151
7;12;2;0.000153
7;12;3;0.000154
7;12;4;0.000154
7;12;5;0.000157
7;12;6;0.000156
7;12;7;0.000156
7;12;8;0.000157
7;12;9;0.000158
7;12;10;0.000158
7;12;11;0.000159
7;12;12;0.000161
7;12;13;0.000215
7;12;14;0.000215
7;12;15;0.000218
7;13;1;0.000156
7;13;2;0.000155
7;13;3;0.000154
7;13;4;0.000177
7;13;5;0.000162
7;13;6;0.000228
7;13;7;0.000156
7;13;8;0.000159
7;13;9;0.000164
7;13;10;0.00016
7;13;11;0.000158
7;13;12;0.000158
7;13;13;0.00016
7;13;14;0.000217
7;13;15;0.000215
7;14;1;0.00015
7;14;2;0.00015
7;14;3;0.000161
7;14;4;0.000156
7;14;5;0.000156
7;14;6;0.000154
7;14;7;0.000157
7;14;8;0.000157
7;14;9;0.000159
7;14;10;0.000158
7;14;11;0.000159
7;14;12;0.000159
7;14;13;0.00028
7;14;14;0.000163
7;14;15;0.00025
7;15;1;0.000152
7;15;2;0.000151
7;15;3;0.000152
7;15;4;0.000152
7;15;5;0.000154
7;15;6;0.000154
7;15;7;0.000154
7;15;8;0.000155
7;15;9;0.000156
7;15;10;0.000157
7;15;11;0.000158
7;15;12;0.000159
7;15;13;0.000159
7;15;14;0.000159
7;15;15;0.000161
8;1;1;0.000168
8;1;2;0.000238
8;1;3;0.000294
8;1;4;0.000355
8;1;5;0.000419
8;1;6;0.00052
8;1;7;0.000748
8;1;8;0.000759
8;1;9;0.000692
8;1;10;0.000726
8;1;11;0.000784
8;1;12;0.000927
8;1;13;0.000915
8;1;14;0.000967
8;1;15;0.001237
8;2;1;0.00017
8;2;2;0.000173
8;2;3;0.000231
8;2;4;0.000231
8;2;5;0.000297
8;2;6;0.000297
8;2;7;0.000358
8;2;8;0.000356
8;2;9;0.000421
8;2;10;0.000421
8;2;11;0.000539
8;2;12;0.000515
8;2;13;0.000616
8;2;14;0.000552
8;2;15;0.000605
8;3;1;0.000212
8;3;2;0.000169
8;3;3;0.000169
8;3;4;0.00024
8;3;5;0.000234
8;3;6;0.000231
8;3;7;0.000298
8;3;8;0.0003
8;3;9;0.000298
8;3;10;0.000359
8;3;11;0.000358
8;3;12;0.000362
8;3;13;0.000423
8;3;14;0.000424
8;3;15;0.000421
8;4;1;0.000168
8;4;2;0.00017
8;4;3;0.00017
8;4;4;0.000171
8;4;5;0.00023
8;4;6;0.000232
8;4;7;0.000232
8;4;8;0.000233
8;4;9;0.00034
8;4;10;0.000306
8;4;11;0.000302
8;4;12;0.0003
8;4;13;0.000362
8;4;14;0.000359
8;4;15;0.000364
8;5;1;0.000168
8;5;2;0.000193
8;5;3;0.000172
8;5;4;0.000172
8;5;5;0.000172
8;5;6;0.000232
8;5;7;0.000233
8;5;8;0.000234
8;5;9;0.000234
8;5;10;0.000235
8;5;11;0.000302
8;5;12;0.000303
8;5;13;0.000301
8;5;14;0.000304
8;5;15;0.000444
8;6;1;0.000196
8;6;2;0.000172
8;6;3;0.000301
8;6;4;0.00017
8;6;5;0.000172
8;6;6;0.000172
8;6;7;0.000234
8;6;8;0.000235
8;6;9;0.000235
8;6;10;0.000234
8;6;11;0.000235
8;6;12;0.000236
8;6;13;0.000304
8;6;14;0.000306
8;6;15;0.000303
8;7;1;0.000169
8;7;2;0.00017
8;7;3;0.000169
8;7;4;0.000171
8;7;5;0.000171
8;7;6;0.000173
8;7;7;0.000172
8;7;8;0.000232
8;7;9;0.000234
8;7;10;0.000235
8;7;11;0.000235
8;7;12;0.000236
8;7;13;0.00025
8;7;14;0.00024
8;7;15;0.000308
8;8;1;0.000195
8;8;2;0.00017
8;8;3;0.000173
8;8;4;0.000177
8;8;5;0.000171
8;8;6;0.000178
8;8;7;0.000177
8;8;8;0.000176
8;8;9;0.000257
8;8;10;0.000235
8;8;11;0.000236
8;8;12;0.000236
8;8;13;0.000238
8;8;14;0.00026
8;8;15;0.000356
8;9;1;0.00027
8;9;2;0.000198
8;9;3;0.000172
8;9;4;0.00019
8;9;5;0.000173
8;9;6;0.000172
8;9;7;0.000174
8;9;8;0.000173
8;9;9;0.000175
8;9;10;0.000252
8;9;11;0.000235
8;9;12;0.00027
8;9;13;0.000239
8;9;14;0.000238
8;9;15;0.00024
8;10;1;0.000168
8;10;2;0.000281
8;10;3;0.000285
8;10;4;0.000332
8;10;5;0.000175
8;10;6;0.000204
8;10;7;0.000314
8;10;8;0.000176
8;10;9;0.000176
8;10;10;0.000177
8;10;11;0.000239
8;10;12;0.000243
8;10;13;0.00024
8;10;14;0.000343
8;10;15;0.000349
8;11;1;0.000169
8;11;2;0.000169
8;11;3;0.000239
8;11;4;0.000172
8;11;5;0.000207
8;11;6;0.000176
8;11;7;0.000189
8;11;8;0.000221
8;11;9;0.000219
8;11;10;0.000203
8;11;11;0.000177
8;11;12;0.000255
8;11;13;0.000244
8;11;14;0.000283
8;11;15;0.000405
8;12;1;0.00027
8;12;2;0.000243
8;12;3;0.00026
8;12;4;0.000196
8;12;5;0.000209
8;12;6;0.000196
8;12;7;0.000519
8;12;8;0.000183
8;12;9;0.000176
8;12;10;0.000178
8;12;11;0.000178
8;12;12;0.000178
8;12;13;0.000249
8;12;14;0.000241
8;12;15;0.00024
8;13;1;0.000256
8;13;2;0.000208
8;13;3;0.000541
8;13;4;0.000172
8;13;5;0.000172
8;13;6;0.000171
8;13;7;0.000172
8;13;8;0.000174
8;13;9;0.000174
8;13;10;0.000176
8;13;11;0.000175
8;13;12;0.000177
8;13;13;0.000177
8;13;14;0.000239
8;13;15;0.00024
8;14;1;0.000168
8;14;2;0.000168
8;14;3;0.000169
8;14;4;0.00017
8;14;5;0.00017
8;14;6;0.000171
8;14;7;0.000173
8;14;8;0.000173
8;14;9;0.000174
8;14;10;0.000189
8;14;11;0.000177
8;14;12;0.000181
8;14;13;0.000198
8;14;14;0.000321
8;14;15;0.000426
8;15;1;0.000215
8;15;2;0.00019
8;15;3;0.000172
8;15;4;0.00017
8;15;5;0.000172
8;15;6;0.000172
8;15;7;0.000173
8;15;8;0.000182
8;15;9;0.00023
8;15;10;0.00022
8;15;11;0.000436
8;15;12;0.000179
8;15;13;0.000177
8;15;14;0.00018
8;15;15;0.000181
9;1;1;0.000185
9;1;2;0.000254
9;1;3;0.000324
9;1;4;0.000389
9;1;5;0.000455
9;1;6;0.000533
9;1;7;0.00059
9;1;8;0.000654
9;1;9;0.000745
9;1;10;0.000808
9;1;11;0.000855
9;1;12;0.000909
9;1;13;0.000983
9;1;14;0.001045
9;1;15;0.001118
9;2;1;0.000192
9;2;2;0.000186
9;2;3;0.000251
9;2;4;0.000253
9;2;5;0.000324
9;2;6;0.000323
9;2;7;0.000387
9;2;8;0.000388
9;2;9;0.000458
9;2;10;0.000454
9;2;11;0.000532
9;2;12;0.000562
9;2;13;0.00085
9;2;14;0.000617
9;2;15;0.000661
9;3;1;0.000186
9;3;2;0.000186
9;3;3;0.000186
9;3;4;0.000256
9;3;5;0.000255
9;3;6;0.000257
9;3;7;0.000326
9;3;8;0.000326
9;3;9;0.000325
9;3;10;0.000391
9;3;11;0.000393
9;3;12;0.000394
9;3;13;0.000462
9;3;14;0.000463
9;3;15;0.000464
9;4;1;0.000185
9;4;2;0.000185
9;4;3;0.000186
9;4;4;0.000187
9;4;5;0.000255
9;4;6;0.000255
9;4;7;0.000257
9;4;8;0.000257
9;4;9;0.00033
9;4;10;0.000328
9;4;11;0.000328
9;4;12;0.000327
9;4;13;0.000394
9;4;14;0.000392
9;4;15;0.000397
9;5;1;0.000185
9;5;2;0.000186
9;5;3;0.000186
9;5;4;0.000188
9;5;5;0.000188
9;5;6;0.000272
9;5;7;0.000353
9;5;8;0.000337
9;5;9;0.000263
9;5;10;0.00026
9;5;11;0.000329
9;5;12;0.000328
9;5;13;0.000329
9;5;14;0.000329
9;5;15;0.000331
9;6;1;0.000184
9;6;2;0.000189
9;6;3;0.000189
9;6;4;0.000188
9;6;5;0.000188
9;6;6;0.000189
9;6;7;0.000257
9;6;8;0.000258
9;6;9;0.000258
9;6;10;0.000259
9;6;11;0.000258
9;6;12;0.000259
9;6;13;0.000328
9;6;14;0.00033
9;6;15;0.00033
9;7;1;0.000185
9;7;2;0.000187
9;7;3;0.000187
9;7;4;0.000188
9;7;5;0.000189
9;7;6;0.000188
9;7;7;0.000189
9;7;8;0.000264
9;7;9;0.000303
9;7;10;0.000508
9;7;11;0.000261
9;7;12;0.000263
9;7;13;0.000265
9;7;14;0.000265
9;7;15;0.000353
9;8;1;0.000189
9;8;2;0.000191
9;8;3;0.000191
9;8;4;0.00019
9;8;5;0.00019
9;8;6;0.000192
9;8;7;0.000191
9;8;8;0.000193
9;8;9;0.000264
9;8;10;0.000264
9;8;11;0.000263
9;8;12;0.000261
9;8;13;0.00026
9;8;14;0.000262
9;8;15;0.000262
9;9;1;0.000186
9;9;2;0.000187
9;9;3;0.000187
9;9;4;0.000189
9;9;5;0.000203
9;9;6;0.000193
9;9;7;0.000189
9;9;8;0.000207
9;9;9;0.000192
9;9;10;0.000258
9;9;11;0.000325
9;9;12;0.000263
9;9;13;0.000262
9;9;14;0.000268
9;9;15;0.000264
9;10;1;0.00022
9;10;2;0.000188
9;10;3;0.0002
9;10;4;0.000193
9;10;5;0.000192
9;10;6;0.000189
9;10;7;0.00019
9;10;8;0.000189
9;10;9;0.000191
9;10;10;0.000192
9;10;11;0.00026
9;10;12;0.000262
9;10;13;0.00026
9;10;14;0.000262
9;10;15;0.000263
9;11;1;0.000206
9;11;2;0.000186
9;11;3;0.000186
9;11;4;0.000187
9;11;5;0.000188
9;11;6;0.000189
9;11;7;0.00019
9;11;8;0.00019
9;11;9;0.00019
9;11;10;0.000191
9;11;11;0.000192
9;11;12;0.00026
9;11;13;0.000263
9;11;14;0.000286
9;11;15;0.000263
9;12;1;0.000199
9;12;2;0.000186
9;12;3;0.000187
9;12;4;0.000189
9;12;5;0.000189
9;12;6;0.00019
9;12;7;0.00019
9;12;8;0.000191
9;12;9;0.000192
9;12;10;0.000192
9;12;11;0.000195
9;12;12;0.000195
9;12;13;0.000264
9;12;14;0.000265
9;12;15;0.000263
9;13;1;0.000186
9;13;2;0.000185
9;13;3;0.000187
9;13;4;0.000188
9;13;5;0.000189
9;13;6;0.000189
9;13;7;0.00019
9;13;8;0.000191
9;13;9;0.000191
9;13;10;0.000194
9;13;11;0.000202
9;13;12;0.000244
9;13;13;0.0002
9;13;14;0.000263
9;13;15;0.000265
9;14;1;0.000198
9;14;2;0.000213
9;14;3;0.000188
9;14;4;0.000187
9;14;5;0.000189
9;14;6;0.000188
9;14;7;0.000189
9;14;8;0.000193
9;14;9;0.000192
9;14;10;0.000191
9;14;11;0.000193
9;14;12;0.000193
9;14;13;0.000195
9;14;14;0.000195
9;14;15;0.000264
9;15;1;0.000185
9;15;2;0.000185
9;15;3;0.000186
9;15;4;0.000187
9;15;5;0.000188
9;15;6;0.000188
9;15;7;0.000207
9;15;8;0.00019
9;15;9;0.000191
9;15;10;0.000192
9;15;11;0.000192
9;15;12;0.000193
9;15;13;0.000195
9;15;14;0.000195
9;15;15;0.000195
10;1;1;0.000205
10;1;2;0.000277
10;1;3;0.000349
10;1;4;0.000534
10;1;5;0.000602
10;1;6;0.000575
10;1;7;0.000638
10;1;8;0.000709
10;1;9;0.000798
10;1;10;0.000857
10;1;11;0.000928
10;1;12;0.000992
10;1;13;0.001128
10;1;14;0.001139
10;1;15;0.001257
10;2;1;0.000203
10;2;2;0.000201
10;2;3;0.000275
10;2;4;0.000283
10;2;5;0.000351
10;2;6;0.00049
10;2;7;0.000448
10;2;8;0.000421
10;2;9;0.000496
10;2;10;0.000497
10;2;11;0.000585
10;2;12;0.000574
10;2;13;0.000642
10;2;14;0.000641
10;2;15;0.000719
10;3;1;0.000225
10;3;2;0.0002
10;3;3;0.00021
10;3;4;0.000307
10;3;5;0.000278
10;3;6;0.000276
10;3;7;0.000587
10;3;8;0.000398
10;3;9;0.000354
10;3;10;0.000428
10;3;11;0.000426
10;3;12;0.000525
10;3;13;0.000663
10;3;14;0.00053
10;3;15;0.001207
10;4;1;0.000229
10;4;2;0.0002
10;4;3;0.000205
10;4;4;0.000214
10;4;5;0.000276
10;4;6;0.000278
10;4;7;0.000277
10;4;8;0.000277
10;4;9;0.000353
10;4;10;0.000354
10;4;11;0.00037
10;4;12;0.00036
10;4;13;0.000431
10;4;14;0.000429
10;4;15;0.000431
10;5;1;0.0002
10;5;2;0.000201
10;5;3;0.000202
10;5;4;0.000202
10;5;5;0.000202
10;5;6;0.000281
10;5;7;0.000289
10;5;8;0.000283
10;5;9;0.000278
10;5;10;0.000321
10;5;11;0.000355
10;5;12;0.000398
10;5;13;0.000425
10;5;14;0.000621
10;5;15;0.000554
10;6;1;0.000321
10;6;2;0.000227
10;6;3;0.000202
10;6;4;0.000203
10;6;5;0.000204
10;6;6;0.000203
10;6;7;0.000281
10;6;8;0.00028
10;6;9;0.00028
10;6;10;0.000278
10;6;11;0.000282
10;6;12;0.000293
10;6;13;0.000377
10;6;14;0.00037
10;6;15;0.000371
10;7;1;0.000201
10;7;2;0.000229
10;7;3;0.000216
10;7;4;0.000207
10;7;5;0.000206
10;7;6;0.000204
10;7;7;0.000213
10;7;8;0.000281
10;7;9;0.000334
10;7;10;0.00028
10;7;11;0.000305
10;7;12;0.000285
10;7;13;0.000283
10;7;14;0.000289
10;7;15;0.000376
10;8;1;0.000202
10;8;2;0.0002
10;8;3;0.000202
10;8;4;0.000202
10;8;5;0.00022
10;8;6;0.000241
10;8;7;0.000275
10;8;8;0.000648
10;8;9;0.000388
10;8;10;0.000302
10;8;11;0.000294
10;8;12;0.000292
10;8;13;0.000288
10;8;14;0.000282
10;8;15;0.000315
10;9;1;0.000222
10;9;2;0.000323
10;9;3;0.000204
10;9;4;0.000235
10;9;5;0.000204
10;9;6;0.000212
10;9;7;0.000206
10;9;8;0.000206
10;9;9;0.000206
10;9;10;0.000285
10;9;11;0.000279
10;9;12;0.000281
10;9;13;0.000285
10;9;14;0.000317
10;9;15;0.000285
10;10;1;0.000208
10;10;2;0.000232
10;10;3;0.000204
10;10;4;0.000244
10;10;5;0.000205
10;10;6;0.000215
10;10;7;0.000205
10;10;8;0.000215
10;10;9;0.000208
10;10;10;0.000207
10;10;11;0.000283
10;10;12;0.000289
10;10;13;0.000298
10;10;14;0.000284
10;10;15;0.000297
10;11;1;0.0002
10;11;2;0.000201
10;11;3;0.000216
10;11;4;0.000202
10;11;5;0.000205
10;11;6;0.000204
10;11;7;0.000205
10;11;8;0.000206
10;11;9;0.000358
10;11;10;0.000216
10;11;11;0.000217
10;11;12;0.000307
10;11;13;0.000286
10;11;14;0.000286
10;11;15;0.000288
10;12;1;0.000206
10;12;2;0.000207
10;12;3;0.000207
10;12;4;0.000204
10;12;5;0.000204
10;12;6;0.000204
10;12;7;0.000205
10;12;8;0.000212
10;12;9;0.000208
10;12;10;0.000207
10;12;11;0.000207
10;12;12;0.000208
10;12;13;0.000282
10;12;14;0.000282
10;12;15;0.000283
10;13;1;0.000199
10;13;2;0.0002
10;13;3;0.000201
10;13;4;0.000201
10;13;5;0.000203
10;13;6;0.000203
10;13;7;0.000203
10;13;8;0.000204
10;13;9;0.000205
10;13;10;0.000206
10;13;11;0.000206
10;13;12;0.000207
10;13;13;0.000209
10;13;14;0.000282
10;13;15;0.000281
10;14;1;0.000199
10;14;2;0.000199
10;14;3;0.000201
10;14;4;0.000201
10;14;5;0.000202
10;14;6;0.000204
10;14;7;0.000203
10;14;8;0.000204
10;14;9;0.000206
10;14;10;0.000206
10;14;11;0.00021
10;14;12;0.000207
10;14;13;0.000209
10;14;14;0.00021
10;14;15;0.000285
10;15;1;0.0002
10;15;2;0.000202
10;15;3;0.000201
10;15;4;0.000201
10;15;5;0.000201
10;15;6;0.000203
10;15;7;0.000204
10;15;8;0.000204
10;15;9;0.000205
10;15;10;0.000206
10;15;11;0.000206
10;15;12;0.000208
10;15;13;0.000208
10;15;14;0.00021
10;15;15;0.00021
11;1;1;0.000213
11;1;2;0.000292
11;1;3;0.000373
11;1;4;0.000448
11;1;5;0.000526
11;1;6;0.000606
11;1;7;0.000678
11;1;8;0.000757
11;1;9;0.000839
11;1;10;0.000916
11;1;11;0.000983
11;1;12;0.001055
11;1;13;0.001146
11;1;14;0.001219
11;1;15;0.001289
11;2;1;0.000214
11;2;2;0.000214
11;2;3;0.000291
11;2;4;0.000292
11;2;5;0.000374
11;2;6;0.000374
11;2;7;0.000449
11;2;8;0.000448
11;2;9;0.000528
11;2;10;0.000527
11;2;11;0.000609
11;2;12;0.000611
11;2;13;0.000683
11;2;14;0.000683
11;2;15;0.000763
11;3;1;0.000213
11;3;2;0.000213
11;3;3;0.000215
11;3;4;0.000293
11;3;5;0.000408
11;3;6;0.000308
11;3;7;0.000382
11;3;8;0.000481
11;3;9;0.000383
11;3;10;0.000459
11;3;11;0.000464
11;3;12;0.00046
11;3;13;0.000543
11;3;14;0.000535
11;3;15;0.000544
11;4;1;0.000215
11;4;2;0.000215
11;4;3;0.000255
11;4;4;0.000216
11;4;5;0.000298
11;4;6;0.000301
11;4;7;0.000332
11;4;8;0.000335
11;4;9;0.000382
11;4;10;0.00038
11;4;11;0.00039
11;4;12;0.000385
11;4;13;0.000535
11;4;14;0.000466
11;4;15;0.000466
11;5;1;0.000218
11;5;2;0.000215
11;5;3;0.000224
11;5;4;0.000218
11;5;5;0.000217
11;5;6;0.000296
11;5;7;0.00031
11;5;8;0.000303
11;5;9;0.000302
11;5;10;0.000303
11;5;11;0.000384
11;5;12;0.000384
11;5;13;0.000386
11;5;14;0.00039
11;5;15;0.000389
11;6;1;0.000218
11;6;2;0.00022
11;6;3;0.000222
11;6;4;0.000216
11;6;5;0.000218
11;6;6;0.000219
11;6;7;0.000302
11;6;8;0.000302
11;6;9;0.000304
11;6;10;0.000303
11;6;11;0.000299
11;6;12;0.0003
11;6;13;0.000565
11;6;14;0.00045
11;6;15;0.00045
11;7;1;0.000243
11;7;2;0.000216
11;7;3;0.000215
11;7;4;0.000216
11;7;5;0.000215
11;7;6;0.000216
11;7;7;0.000217
11;7;8;0.000305
11;7;9;0.0003
11;7;10;0.000298
11;7;11;0.000299
11;7;12;0.0003
11;7;13;0.000303
11;7;14;0.000301
11;7;15;0.000438
11;8;1;0.000221
11;8;2;0.000218
11;8;3;0.000216
11;8;4;0.000217
11;8;5;0.000218
11;8;6;0.000217
11;8;7;0.000219
11;8;8;0.00022
11;8;9;0.000299
11;8;10;0.000298
11;8;11;0.000298
11;8;12;0.000298
11;8;13;0.0003
11;8;14;0.000299
11;8;15;0.000303
11;9;1;0.000322
11;9;2;0.000283
11;9;3;0.000236
11;9;4;0.000248
11;9;5;0.000253
11;9;6;0.000222
11;9;7;0.000219
11;9;8;0.000226
11;9;9;0.000234
11;9;10;0.000306
11;9;11;0.000323
11;9;12;0.000368
11;9;13;0.000337
11;9;14;0.0003
11;9;15;0.000301
11;10;1;0.000214
11;10;2;0.000214
11;10;3;0.000214
11;10;4;0.000225
11;10;5;0.000219
11;10;6;0.000251
11;10;7;0.000225
11;10;8;0.000268
11;10;9;0.000266
11;10;10;0.000232
11;10;11;0.000302
11;10;12;0.000477
11;10;13;0.000319
11;10;14;0.000434
11;10;15;0.000399
11;11;1;0.000344
11;11;2;0.000795
11;11;3;0.000281
11;11;4;0.000243
11;11;5;0.000285
11;11;6;0.000223
11;11;7;0.000229
11;11;8;0.000332
11;11;9;0.000312
11;11;10;0.000229
11;11;11;0.00064
11;11;12;0.000315
11;11;13;0.000305
11;11;14;0.000442
11;11;15;0.000307
11;12;1;0.000355
11;12;2;0.000251
11;12;3;0.000216
11;12;4;0.000216
11;12;5;0.000217
11;12;6;0.000217
11;12;7;0.000218
11;12;8;0.000219
11;12;9;0.00022
11;12;10;0.000221
11;12;11;0.000223
11;12;12;0.000221
11;12;13;0.000333
11;12;14;0.000326
11;12;15;0.000301
11;13;1;0.000213
11;13;2;0.000214
11;13;3;0.000215
11;13;4;0.000214
11;13;5;0.000216
11;13;6;0.000217
11;13;7;0.000217
11;13;8;0.000238
11;13;9;0.000219
11;13;10;0.000221
11;13;11;0.00022
11;13;12;0.000226
11;13;13;0.000224
11;13;14;0.000305
11;13;15;0.000317
11;14;1;0.000217
11;14;2;0.000214
11;14;3;0.000447
11;14;4;0.000221
11;14;5;0.000249
11;14;6;0.000218
11;14;7;0.000218
11;14;8;0.000218
11;14;9;0.00022
11;14;10;0.00022
11;14;11;0.000226
11;14;12;0.000222
11;14;13;0.000224
11;14;14;0.000223
11;14;15;0.000306
11;15;1;0.000289
