Clocks;Locations;Transitions;Time(s)
4;1;9;8.1e-05
4;1;10;8.7e-05
4;1;11;9.3e-05
4;1;12;0.000106
4;1;13;0.000107
4;1;14;0.000116
4;1;15;0.000124
4;2;1;8e-06
4;2;2;3.1e-05
4;2;3;3.8e-05
4;2;4;4.5e-05
4;2;5;5.4e-05
4;2;6;6.1e-05
4;2;7;6.9e-05
4;2;8;7.6e-05
4;2;9;8.6e-05
4;2;10;9.4e-05
4;2;11;0.000101
4;2;12;0.000109
4;2;13;0.000117
4;2;14;0.000124
4;2;15;0.000148
4;3;1;8e-06
4;3;2;8e-06
4;3;3;4.6e-05
4;3;4;5.3e-05
4;3;5;6.2e-05
4;3;6;6.9e-05
4;3;7;0.000113
4;3;8;8.4e-05
4;3;9;9.7e-05
4;3;10;0.000106
4;3;11;0.00011
4;3;12;0.000118
4;3;13;0.000126
4;3;14;0.000135
4;3;15;0.000144
4;4;1;8e-06
4;4;2;8e-06
4;4;3;8e-06
4;4;4;6e-05
4;4;5;6.9e-05
4;4;6;7.7e-05
4;4;7;8.4e-05
4;4;8;9.2e-05
4;4;9;0.000102
4;4;10;0.00011
4;4;11;0.000119
4;4;12;0.000126
4;4;13;0.000147
4;4;14;0.000147
4;4;15;0.000172
4;5;1;8e-06
4;5;2;7e-06
4;5;3;8e-06
4;5;4;8e-06
4;5;5;7.7e-05
4;5;6;8.7e-05
4;5;7;9.2e-05
4;5;8;0.000101
4;5;9;0.000112
4;5;10;0.000119
4;5;11;0.000127
4;5;12;0.000175
4;5;13;0.000149
4;5;14;0.000153
4;5;15;0.000161
4;6;1;7e-06
4;6;2;8e-06
4;6;3;8e-06
4;6;4;8e-06
4;6;5;8e-06
4;6;6;0.000102
4;6;7;0.0001
4;6;8;0.000109
4;6;9;0.00012
4;6;10;0.000128
4;6;11;0.000175
4;6;12;0.000145
4;6;13;0.000154
4;6;14;0.000163
4;6;15;0.000173
4;7;1;7e-06
4;7;2;9e-06
4;7;3;8e-06
4;7;4;8e-06
4;7;5;8e-06
4;7;6;8e-06
4;7;7;0.00011
4;7;8;0.000117
4;7;9;0.000129
4;7;10;0.000135
4;7;11;0.000144
4;7;12;0.000154
4;7;13;0.000161
4;7;14;0.00101
4;7;15;0.000184
4;8;1;9e-06
4;8;2;8e-06
4;8;3;7e-06
4;8;4;7e-06
4;8;5;7e-06
4;8;6;8e-06
4;8;7;8e-06
4;8;8;0.000125
4;8;9;0.000136
4;8;10;0.000144
4;8;11;0.000152
4;8;12;0.000161
4;8;13;0.000171
4;8;14;0.00022
4;8;15;0.000188
4;9;1;8e-06
4;9;2;7e-06
4;9;3;9e-06
4;9;4;8e-06
4;9;5;8e-06
4;9;6;8e-06
4;9;7;8e-06
4;9;8;9e-06
4;9;9;0.000388
4;9;10;0.000278
4;9;11;0.000164
4;9;12;0.000221
4;9;13;0.000343
4;9;14;0.000216
4;9;15;0.00021
4;10;1;7e-06
4;10;2;8e-06
4;10;3;7e-06
4;10;4;8e-06
4;10;5;8e-06
4;10;6;8e-06
4;10;7;8e-06
4;10;8;9e-06
4;10;9;9e-06
4;10;10;0.000162
4;10;11;0.00017
4;10;12;0.000179
4;10;13;0.000296
4;10;14;0.000287
4;10;15;0.000212
4;11;1;8e-06
4;11;2;8e-06
4;11;3;7e-06
4;11;4;8e-06
4;11;5;8e-06
4;11;6;8e-06
4;11;7;8e-06
4;11;8;3.5e-05
4;11;9;9e-06
4;11;10;9e-06
4;11;11;0.000179
4;11;12;0.000246
4;11;13;0.000235
4;11;14;0.000842
4;11;15;0.000603
4;12;1;8e-06
4;12;2;8e-06
4;12;3;8e-06
4;12;4;8e-06
4;12;5;8e-06
4;12;6;3e-05
4;12;7;9e-06
4;12;8;8e-06
4;12;9;9e-06
4;12;10;8e-06
4;12;11;9e-06
4;12;12;0.000198
4;12;13;0.000206
4;12;14;0.000217
4;12;15;0.000222
4;13;1;7e-06
4;13;2;7e-06
4;13;3;8e-06
4;13;4;8e-06
4;13;5;7e-06
4;13;6;8e-06
4;13;7;8e-06
4;13;8;8e-06
4;13;9;9e-06
4;13;10;8e-06
4;13;11;8e-06
4;13;12;9e-06
4;13;13;0.000214
4;13;14;0.000223
4;13;15;0.000233
4;14;1;7e-06
4;14;2;7e-06
4;14;3;8e-06
4;14;4;8e-06
4;14;5;8e-06
4;14;6;8e-06
4;14;7;8e-06
4;14;8;9e-06
4;14;9;9e-06
4;14;10;9e-06
4;14;11;9e-06
4;14;12;9e-06
4;14;13;9e-06
4;14;14;0.000232
4;14;15;0.000243
4;15;1;8e-06
4;15;2;8e-06
4;15;3;7e-06
4;15;4;7e-06
4;15;5;7e-06
4;15;6;8e-06
4;15;7;8e-06
4;15;8;8e-06
4;15;9;9e-06
4;15;10;9e-06
4;15;11;9e-06
4;15;12;9e-06
4;15;13;9e-06
4;15;14;1.2e-05
4;15;15;0.000258
5;1;1;1.7e-05
5;1;2;2.6e-05
5;1;3;4.2e-05
