Clocks;Locations;Transitions;Time(s)
6;10;2;0.000284
6;10;3;0.000286
6;10;4;0.000288
6;10;5;0.000288
6;10;6;0.000293
6;10;7;0.000293
6;10;8;0.000294
6;10;9;0.000295
6;10;10;0.000297
6;10;11;0.000406
6;10;12;0.000412
6;10;13;0.000415
6;10;14;0.00041
6;10;15;0.000411
6;11;1;0.000282
6;11;2;0.000285
6;11;3;0.000286
6;11;4;0.000288
6;11;5;0.00029
6;11;6;0.000291
6;11;7;0.000287
6;11;8;0.000286
6;11;9;0.000289
6;11;10;0.000291
6;11;11;0.000293
6;11;12;0.000401
6;11;13;0.000403
6;11;14;0.000405
6;11;15;0.000406
6;12;1;0.000276
6;12;2;0.000278
6;12;3;0.000284
6;12;4;0.000285
6;12;5;0.000282
6;12;6;0.000283
6;12;7;0.000286
6;12;8;0.000287
6;12;9;0.000289
6;12;10;0.000291
6;12;11;0.000293
6;12;12;0.000294
6;12;13;0.000405
6;12;14;0.000404
6;12;15;0.000406
6;13;1;0.000277
6;13;2;0.000285
6;13;3;0.000283
6;13;4;0.000281
6;13;5;0.000282
6;13;6;0.000284
6;13;7;0.000289
6;13;8;0.000288
6;13;9;0.00029
6;13;10;0.000298
6;13;11;0.000296
6;13;12;0.000315
6;13;13;0.000296
6;13;14;0.000405
6;13;15;0.000415
6;14;1;0.000276
6;14;2;0.000278
6;14;3;0.00028
6;14;4;0.000282
6;14;5;0.000288
6;14;6;0.000291
6;14;7;0.000293
6;14;8;0.000297
6;14;9;0.000295
6;14;10;0.000297
6;14;11;0.000295
6;14;12;0.0003
6;14;13;0.000299
6;14;14;0.000297
6;14;15;0.000406
6;15;1;0.000275
6;15;2;0.000278
6;15;3;0.000284
6;15;4;0.00029
6;15;5;0.000283
6;15;6;0.000285
6;15;7;0.000286
6;15;8;0.000286
6;15;9;0.000288
6;15;10;0.000291
6;15;11;0.000292
6;15;12;0.000293
6;15;13;0.000295
6;15;14;0.000296
6;15;15;0.000299
7;1;1;0.000309
7;1;2;0.000427
7;1;3;0.000549
7;1;4;0.000667
7;1;5;0.000793
7;1;6;0.000936
7;1;7;0.001022
7;1;8;0.00115
7;1;9;0.001283
7;1;10;0.001402
7;1;11;0.001517
7;1;12;0.001625
7;1;13;0.001779
7;1;14;0.001906
7;1;15;0.002015
7;2;1;0.000318
7;2;2;0.000317
7;2;3;0.000443
7;2;4;0.000445
7;2;5;0.000572
7;2;6;0.000573
7;2;7;0.000706
7;2;8;0.000685
7;2;9;0.000823
7;2;10;0.000803
7;2;11;0.000941
7;2;12;0.000955
7;2;13;0.001042
7;2;14;0.001044
7;2;15;0.0012
7;3;1;0.000313
7;3;2;0.000316
7;3;3;0.000317
7;3;4;0.000437
7;3;5;0.000438
7;3;6;0.000446
7;3;7;0.000579
7;3;8;0.000565
7;3;9;0.000567
7;3;10;0.000684
7;3;11;0.000686
7;3;12;0.000691
7;3;13;0.000827
7;3;14;0.00083
7;3;15;0.000813
7;4;1;0.000314
7;4;2;0.000318
7;4;3;0.000316
7;4;4;0.000315
7;4;5;0.000444
7;4;6;0.000452
7;4;7;0.000448
7;4;8;0.00044
7;4;9;0.000559
7;4;10;0.000562
7;4;11;0.00058
7;4;12;0.000582
7;4;13;0.000713
7;4;14;0.000682
7;4;15;0.000686
7;5;1;0.000312
7;5;2;0.000335
7;5;3;0.00032
7;5;4;0.000326
7;5;5;0.00032
7;5;6;0.000436
7;5;7;0.000436
7;5;8;0.000438
7;5;9;0.000438
7;5;10;0.000463
7;5;11;0.000589
7;5;12;0.000583
7;5;13;0.000584
7;5;14;0.000575
7;5;15;0.000576
7;6;1;0.000311
7;6;2;0.000309
7;6;3;0.000312
7;6;4;0.000319
7;6;5;0.000333
7;6;6;0.000324
7;6;7;0.000445
7;6;8;0.000442
7;6;9;0.000441
7;6;10;0.000447
7;6;11;0.000448
7;6;12;0.000452
7;6;13;0.000605
7;6;14;0.000591
7;6;15;0.000586
7;7;1;0.000315
7;7;2;0.000311
7;7;3;0.000315
7;7;4;0.000314
7;7;5;0.000315
7;7;6;0.00033
7;7;7;0.000325
7;7;8;0.000454
7;7;9;0.000442
7;7;10;0.000442
7;7;11;0.000444
7;7;12;0.000446
7;7;13;0.000452
7;7;14;0.000463
7;7;15;0.000592
7;8;1;0.000314
7;8;2;0.000316
7;8;3;0.000316
7;8;4;0.000315
7;8;5;0.000316
7;8;6;0.000316
7;8;7;0.000323
7;8;8;0.000328
7;8;9;0.000463
7;8;10;0.000465
7;8;11;0.000451
7;8;12;0.000449
7;8;13;0.000452
7;8;14;0.000453
7;8;15;0.000456
7;9;1;0.000316
7;9;2;0.000323
7;9;3;0.000318
7;9;4;0.000329
7;9;5;0.000321
7;9;6;0.00032
7;9;7;0.000317
7;9;8;0.000318
7;9;9;0.00032
7;9;10;0.00044
7;9;11;0.00045
7;9;12;0.000457
7;9;13;0.000469
7;9;14;0.000459
7;9;15;0.000449
7;10;1;0.000307
7;10;2;0.000309
7;10;3;0.00031
7;10;4;0.000312
7;10;5;0.00032
7;10;6;0.000351
7;10;7;0.000327
7;10;8;0.000324
7;10;9;0.000326
7;10;10;0.000327
7;10;11;0.00045
7;10;12;0.000457
7;10;13;0.000451
7;10;14;0.000461
7;10;15;0.000465
7;11;1;0.00032
7;11;2;0.000316
7;11;3;0.000317
7;11;4;0.00032
7;11;5;0.00032
7;11;6;0.000321
7;11;7;0.000323
7;11;8;0.000318
7;11;9;0.000329
7;11;10;0.000331
7;11;11;0.000331
7;11;12;0.000452
7;11;13;0.000459
7;11;14;0.000454
7;11;15;0.000452
7;12;1;0.000309
7;12;2;0.000311
7;12;3;0.000319
7;12;4;0.00032
7;12;5;0.000328
7;12;6;0.000321
7;12;7;0.000317
7;12;8;0.000318
7;12;9;0.00032
7;12;10;0.000328
7;12;11;0.000324
7;12;12;0.000325
7;12;13;0.000461
7;12;14;0.000461
7;12;15;0.000483
7;13;1;0.000315
7;13;2;0.000315
7;13;3;0.000318
7;13;4;0.000316
7;13;5;0.000322
7;13;6;0.000321
7;13;7;0.000325
7;13;8;0.000325
7;13;9;0.000328
7;13;10;0.000328
7;13;11;0.000329
7;13;12;0.000331
7;13;13;0.000331
7;13;14;0.000452
7;13;15;0.000455
7;14;1;0.000314
7;14;2;0.000316
7;14;3;0.000317
7;14;4;0.00032
7;14;5;0.000316
7;14;6;0.00032
7;14;7;0.000324
7;14;8;0.000324
7;14;9;0.000332
7;14;10;0.00033
7;14;11;0.000337
7;14;12;0.000333
7;14;13;0.000331
7;14;14;0.000337
7;14;15;0.000449
7;15;1;0.000308
7;15;2;0.000309
7;15;3;0.000313
7;15;4;0.000313
7;15;5;0.000315
7;15;6;0.000319
7;15;7;0.000332
7;15;8;0.000324
7;15;9;0.000328
7;15;10;0.000334
7;15;11;0.000332
7;15;12;0.000334
7;15;13;0.000336
7;15;14;0.000335
7;15;15;0.000341
8;1;1;0.000348
8;1;2;0.000483
8;1;3;0.000628
8;1;4;0.000763
8;1;5;0.000915
8;1;6;0.001036
8;1;7;0.001165
8;1;8;0.001329
8;1;9;0.001477
8;1;10;0.001588
8;1;11;0.001757
8;1;12;0.00187
8;1;13;0.002018
8;1;14;0.002179
8;1;15;0.00234
8;2;1;0.000355
8;2;2;0.000358
8;2;3;0.0005
8;2;4;0.0005
8;2;5;0.000644
8;2;6;0.000643
8;2;7;0.000775
8;2;8;0.000769
8;2;9;0.000915
8;2;10;0.000919
8;2;11;0.001062
8;2;12;0.001062
8;2;13;0.001204
8;2;14;0.001188
8;2;15;0.001342
8;3;1;0.000349
8;3;2;0.000362
8;3;3;0.00035
8;3;4;0.000491
8;3;5;0.000495
8;3;6;0.000505
8;3;7;0.000646
8;3;8;0.000637
8;3;9;0.00065
8;3;10;0.000764
8;3;11;0.000765
8;3;12;0.000766
8;3;13;0.00093
8;3;14;0.000911
8;3;15;0.00091
8;4;1;0.000347
8;4;2;0.000349
8;4;3;0.00035
8;4;4;0.00035
8;4;5;0.000502
8;4;6;0.000489
8;4;7;0.000491
8;4;8;0.000492
8;4;9;0.000632
8;4;10;0.000649
8;4;11;0.00063
8;4;12;0.000633
8;4;13;0.000769
8;4;14;0.00077
8;4;15;0.000776
8;5;1;0.000353
8;5;2;0.000358
8;5;3;0.000357
8;5;4;0.000361
8;5;5;0.000356
8;5;6;0.000491
8;5;7;0.00049
8;5;8;0.000492
8;5;9;0.000494
8;5;10;0.000504
8;5;11;0.000637
8;5;12;0.000654
8;5;13;0.000635
8;5;14;0.000637
8;5;15;0.000639
8;6;1;0.000347
8;6;2;0.000349
8;6;3;0.00035
8;6;4;0.000351
8;6;5;0.000354
8;6;6;0.000355
8;6;7;0.000499
8;6;8;0.000492
8;6;9;0.000509
8;6;10;0.0005
8;6;11;0.000502
8;6;12;0.000499
8;6;13;0.000652
8;6;14;0.000638
8;6;15;0.000639
8;7;1;0.000347
8;7;2;0.000349
8;7;3;0.00035
8;7;4;0.000352
8;7;5;0.000354
8;7;6;0.000355
8;7;7;0.000356
8;7;8;0.000494
8;7;9;0.000494
8;7;10;0.000503
8;7;11;0.000507
8;7;12;0.000514
8;7;13;0.000509
8;7;14;0.000507
8;7;15;0.000645
8;8;1;0.000353
8;8;2;0.000355
8;8;3;0.000356
8;8;4;0.000357
8;8;5;0.000358
8;8;6;0.000361
8;8;7;0.000362
8;8;8;0.000363
8;8;9;0.000503
8;8;10;0.000501
8;8;11;0.000507
8;8;12;0.000512
8;8;13;0.000515
8;8;14;0.000514
8;8;15;0.000519
8;9;1;0.000355
8;9;2;0.000357
8;9;3;0.000359
8;9;4;0.000358
8;9;5;0.000358
8;9;6;0.000361
8;9;7;0.000362
8;9;8;0.000364
8;9;9;0.000365
8;9;10;0.000504
8;9;11;0.000511
8;9;12;0.000515
8;9;13;0.000504
8;9;14;0.000509
8;9;15;0.000509
8;10;1;0.000352
8;10;2;0.000358
8;10;3;0.00036
8;10;4;0.000357
8;10;5;0.000362
8;10;6;0.00036
8;10;7;0.000362
8;10;8;0.000367
8;10;9;0.000365
8;10;10;0.000366
8;10;11;0.00051
8;10;12;0.000535
8;10;13;0.000528
8;10;14;0.000508
8;10;15;0.000509
8;11;1;0.000349
8;11;2;0.000349
8;11;3;0.000349
8;11;4;0.000357
8;11;5;0.000367
8;11;6;0.000362
8;11;7;0.000363
8;11;8;0.000363
8;11;9;0.000359
8;11;10;0.00036
8;11;11;0.000362
8;11;12;0.000501
8;11;13;0.000524
8;11;14;0.000527
8;11;15;0.000509
8;12;1;0.000352
8;12;2;0.000356
8;12;3;0.000358
8;12;4;0.000356
8;12;5;0.000361
8;12;6;0.000368
8;12;7;0.000368
8;12;8;0.000374
8;12;9;0.000364
8;12;10;0.000368
8;12;11;0.00037
8;12;12;0.000363
8;12;13;0.0005
8;12;14;0.000515
8;12;15;0.000522
8;13;1;0.000362
8;13;2;0.000357
8;13;3;0.000356
8;13;4;0.000381
8;13;5;0.000361
8;13;6;0.000354
8;13;7;0.00036
8;13;8;0.000365
8;13;9;0.000371
8;13;10;0.000367
8;13;11;0.000378
8;13;12;0.000366
8;13;13;0.000367
8;13;14;0.000505
8;13;15;0.000507
8;14;1;0.000349
8;14;2;0.000359
8;14;3;0.000359
8;14;4;0.000361
8;14;5;0.000355
8;14;6;0.000355
8;14;7;0.000361
8;14;8;0.000358
8;14;9;0.000371
8;14;10;0.000368
8;14;11;0.000374
8;14;12;0.000376
8;14;13;0.000376
8;14;14;0.000374
8;14;15;0.000512
8;15;1;0.000353
8;15;2;0.000355
8;15;3;0.00036
8;15;4;0.000361
8;15;5;0.000363
8;15;6;0.000369
8;15;7;0.000367
8;15;8;0.000365
8;15;9;0.000366
8;15;10;0.000366
8;15;11;0.000368
8;15;12;0.000362
8;15;13;0.000366
8;15;14;0.000378
8;15;15;0.000383
9;1;1;0.000395
9;1;2;0.000535
9;1;3;0.000711
9;1;4;0.000843
9;1;5;0.001024
9;1;6;0.001164
9;1;7;0.001294
9;1;8;0.001499
9;1;9;0.001613
9;1;10;0.001767
9;1;11;0.00192
9;1;12;0.002128
9;1;13;0.002209
9;1;14;0.002431
9;1;15;0.002572
9;2;1;0.000392
9;2;2;0.000389
9;2;3;0.000539
9;2;4;0.000539
9;2;5;0.000691
9;2;6;0.000706
9;2;7;0.000874
9;2;8;0.00084
9;2;9;0.000991
9;2;10;0.001065
9;2;11;0.001185
9;2;12;0.001151
9;2;13;0.001309
9;2;14;0.001326
9;2;15;0.001446
9;3;1;0.000386
9;3;2;0.000393
9;3;3;0.000405
9;3;4;0.000547
9;3;5;0.000545
9;3;6;0.000554
9;3;7;0.00069
9;3;8;0.000704
9;3;9;0.000707
9;3;10;0.000869
9;3;11;0.000845
9;3;12;0.000845
9;3;13;0.001054
9;3;14;0.001003
9;3;15;0.001031
9;4;1;0.000392
9;4;2;0.000388
9;4;3;0.000388
9;4;4;0.00039
9;4;5;0.000542
9;4;6;0.00054
9;4;7;0.000546
9;4;8;0.000545
9;4;9;0.000695
9;4;10;0.000697
9;4;11;0.000703
9;4;12;0.000705
9;4;13;0.000847
9;4;14;0.000844
9;4;15;0.000895
9;5;1;0.000384
9;5;2;0.000385
9;5;3;0.000385
9;5;4;0.000386
9;5;5;0.000387
9;5;6;0.00054
9;5;7;0.000559
9;5;8;0.000541
9;5;9;0.000539
9;5;10;0.000543
9;5;11;0.000707
9;5;12;0.000696
9;5;13;0.000697
9;5;14;0.000696
9;5;15;0.000709
9;6;1;0.000387
9;6;2;0.00038
9;6;3;0.000395
9;6;4;0.000385
9;6;5;0.000387
9;6;6;0.000399
9;6;7;0.000543
9;6;8;0.000538
9;6;9;0.000543
9;6;10;0.000542
9;6;11;0.000543
9;6;12;0.000548
9;6;13;0.000696
9;6;14;0.000698
9;6;15;0.000705
9;7;1;0.000386
9;7;2;0.000388
9;7;3;0.000383
9;7;4;0.000385
9;7;5;0.000396
9;7;6;0.000391
9;7;7;0.00039
9;7;8;0.000541
9;7;9;0.00054
9;7;10;0.000541
9;7;11;0.000543
9;7;12;0.000544
9;7;13;0.000548
9;7;14;0.000551
9;7;15;0.000702
9;8;1;0.00038
9;8;2;0.000381
9;8;3;0.000386
9;8;4;0.000385
9;8;5;0.000399
9;8;6;0.000389
9;8;7;0.000391
9;8;8;0.0004
9;8;9;0.000554
9;8;10;0.000551
9;8;11;0.000545
9;8;12;0.000545
9;8;13;0.00055
9;8;14;0.000548
9;8;15;0.00055
9;9;1;0.00038
9;9;2;0.000381
9;9;3;0.000385
9;9;4;0.000383
9;9;5;0.000386
9;9;6;0.000388
9;9;7;0.0004
9;9;8;0.000396
9;9;9;0.000392
9;9;10;0.000545
9;9;11;0.000543
9;9;12;0.000559
9;9;13;0.00055
9;9;14;0.000548
9;9;15;0.000549
9;10;1;0.000382
9;10;2;0.000381
9;10;3;0.000382
9;10;4;0.000384
9;10;5;0.000385
9;10;6;0.000398
9;10;7;0.000389
9;10;8;0.0004
9;10;9;0.000391
9;10;10;0.000392
9;10;11;0.00055
9;10;12;0.000548
9;10;13;0.000554
9;10;14;0.000558
9;10;15;0.000564
9;11;1;0.000386
9;11;2;0.000387
9;11;3;0.00039
9;11;4;0.000392
9;11;5;0.000394
9;11;6;0.000394
9;11;7;0.000396
9;11;8;0.000398
9;11;9;0.000399
9;11;10;0.000401
9;11;11;0.000403
9;11;12;0.000554
9;11;13;0.000555
9;11;14;0.000553
9;11;15;0.000558
9;12;1;0.000386
9;12;2;0.000389
9;12;3;0.000389
9;12;4;0.000395
9;12;5;0.000393
9;12;6;0.000394
9;12;7;0.000398
9;12;8;0.000391
9;12;9;0.0004
9;12;10;0.000397
9;12;11;0.000395
9;12;12;0.000396
9;12;13;0.000548
9;12;14;0.000551
9;12;15;0.000556
9;13;1;0.000384
9;13;2;0.000381
9;13;3;0.000382
9;13;4;0.000394
9;13;5;0.000385
9;13;6;0.000387
9;13;7;0.000389
9;13;8;0.000393
9;13;9;0.000402
9;13;10;0.000395
9;13;11;0.000395
9;13;12;0.000395
9;13;13;0.000399
9;13;14;0.00056
9;13;15;0.000554
9;14;1;0.000381
9;14;2;0.000382
9;14;3;0.000383
9;14;4;0.000385
9;14;5;0.000387
9;14;6;0.000388
9;14;7;0.000389
9;14;8;0.000393
9;14;9;0.000391
9;14;10;0.000397
9;14;11;0.000393
9;14;12;0.000396
9;14;13;0.000398
9;14;14;0.00041
9;14;15;0.000553
9;15;1;0.00038
9;15;2;0.000382
9;15;3;0.000383
9;15;4;0.000384
9;15;5;0.000387
9;15;6;0.000388
9;15;7;0.000392
9;15;8;0.00039
9;15;9;0.000393
9;15;10;0.000394
9;15;11;0.000397
9;15;12;0.000397
9;15;13;0.000398
9;15;14;0.000399
9;15;15;0.000402
10;1;1;0.000414
10;1;2;0.000575
10;1;3;0.000742
10;1;4;0.000935
10;1;5;0.001109
10;1;6;0.001258
10;1;7;0.001378
10;1;8;0.001562
10;1;9;0.001777
10;1;10;0.00194
10;1;11;0.00209
10;1;12;0.002263
10;1;13;0.002386
10;1;14;0.002651
10;1;15;0.002771
10;2;1;0.000411
10;2;2;0.000417
10;2;3;0.000582
10;2;4;0.000582
10;2;5;0.000779
10;2;6;0.00077
10;2;7;0.000907
10;2;8;0.000945
10;2;9;0.001093
10;2;10;0.001097
10;2;11;0.00124
10;2;12;0.001269
10;2;13;0.001425
10;2;14;0.001423
10;2;15;0.001638
10;3;1;0.000418
10;3;2;0.000415
10;3;3;0.000417
10;3;4;0.00058
10;3;5;0.000592
10;3;6;0.000601
10;3;7;0.000758
10;3;8;0.000752
10;3;9;0.000795
10;3;10;0.000943
10;3;11;0.000941
10;3;12;0.000934
10;3;13;0.001089
10;3;14;0.001136
10;3;15;0.001097
10;4;1;0.000418
10;4;2;0.000422
10;4;3;0.00042
10;4;4;0.000428
10;4;5;0.000599
10;4;6;0.000598
10;4;7;0.000588
10;4;8;0.000591
10;4;9;0.000754
10;4;10;0.000798
10;4;11;0.000776
10;4;12;0.000758
10;4;13;0.000921
10;4;14;0.000949
10;4;15;0.00094
10;5;1;0.000412
10;5;2;0.000413
10;5;3;0.000416
10;5;4;0.000418
10;5;5;0.000424
10;5;6;0.000603
10;5;7;0.0006
10;5;8;0.00061
10;5;9;0.000602
10;5;10;0.000607
10;5;11;0.00077
10;5;12;0.000782
10;5;13;0.000778
10;5;14;0.000772
10;5;15;0.000761
10;6;1;0.000424
10;6;2;0.000429
10;6;3;0.000427
10;6;4;0.000423
10;6;5;0.000419
10;6;6;0.000426
10;6;7;0.000584
10;6;8;0.000585
10;6;9;0.000629
10;6;10;0.000614
10;6;11;0.000598
10;6;12;0.000594
10;6;13;0.000759
10;6;14;0.000781
10;6;15;0.000798
10;7;1;0.000422
10;7;2;0.000424
10;7;3;0.000421
10;7;4;0.000423
10;7;5;0.000425
10;7;6;0.000437
10;7;7;0.000449
10;7;8;0.000605
10;7;9;0.000595
10;7;10;0.000612
10;7;11;0.000599
10;7;12;0.000613
10;7;13;0.000616
10;7;14;0.000609
10;7;15;0.000768
10;8;1;0.000422
10;8;2;0.000423
10;8;3;0.000416
10;8;4;0.000433
10;8;5;0.00043
10;8;6;0.000431
10;8;7;0.000423
10;8;8;0.000423
10;8;9;0.000587
10;8;10;0.000592
10;8;11;0.000613
10;8;12;0.000612
10;8;13;0.000598
10;8;14;0.000602
10;8;15;0.000611
10;9;1;0.000431
10;9;2;0.000422
10;9;3;0.000415
10;9;4;0.000421
10;9;5;0.000417
10;9;6;0.000442
10;9;7;0.000435
10;9;8;0.000448
10;9;9;0.00043
10;9;10;0.000589
10;9;11;0.00059
10;9;12;0.000591
10;9;13;0.000595
10;9;14;0.000605
10;9;15;0.0006
10;10;1;0.000412
10;10;2;0.000415
10;10;3;0.000415
10;10;4;0.00044
10;10;5;0.000424
10;10;6;0.000421
10;10;7;0.000425
10;10;8;0.000424
10;10;9;0.000427
10;10;10;0.000427
10;10;11;0.000595
10;10;12;0.000593
10;10;13;0.000596
10;10;14;0.000595
10;10;15;0.000601
10;11;1;0.000423
10;11;2;0.000421
10;11;3;0.000425
10;11;4;0.000416
10;11;5;0.00042
10;11;6;0.000426
10;11;7;0.000431
10;11;8;0.000424
10;11;9;0.000425
10;11;10;0.000427
10;11;11;0.000429
10;11;12;0.000595
10;11;13;0.000598
10;11;14;0.000595
10;11;15;0.000598
10;12;1;0.000414
10;12;2;0.000431
10;12;3;0.000424
10;12;4;0.000421
10;12;5;0.000432
10;12;6;0.000425
10;12;7;0.000425
10;12;8;0.000424
10;12;9;0.000425
10;12;10;0.000427
10;12;11;0.000433
10;12;12;0.00043
10;12;13;0.000593
10;12;14;0.000601
10;12;15;0.00062
10;13;1;0.000412
10;13;2;0.000414
10;13;3;0.000416
10;13;4;0.000418
10;13;5;0.000419
10;13;6;0.000423
10;13;7;0.000429
10;13;8;0.000424
10;13;9;0.000439
10;13;10;0.000427
10;13;11;0.000429
10;13;12;0.00043
10;13;13;0.000432
10;13;14;0.000594
10;13;15;0.000598
10;14;1;0.000413
10;14;2;0.000414
10;14;3;0.000417
10;14;4;0.000418
10;14;5;0.00042
10;14;6;0.000419
10;14;7;0.000423
10;14;8;0.000424
10;14;9;0.000427
10;14;10;0.000426
10;14;11;0.000436
10;14;12;0.000432
10;14;13;0.000441
10;14;14;0.00044
10;14;15;0.000596
10;15;1;0.000412
10;15;2;0.000414
10;15;3;0.000416
10;15;4;0.000417
10;15;5;0.00042
10;15;6;0.00042
10;15;7;0.000426
10;15;8;0.000423
10;15;9;0.000442
10;15;10;0.000426
10;15;11;0.000429
10;15;12;0.000429
10;15;13;0.000433
10;15;14;0.000431
10;15;15;0.000444
11;1;1;0.000443
11;1;2;0.000622
11;1;3;0.000801
11;1;4;0.000968
11;1;5;0.001146
11;1;6;0.001365
11;1;7;0.001489
11;1;8;0.001662
11;1;9;0.001877
11;1;10;0.00204
11;1;11;0.002201
11;1;12;0.002369
11;1;13;0.002543
11;1;14;0.002736
11;1;15;0.00291
11;2;1;0.000449
11;2;2;0.000445
11;2;3;0.000616
11;2;4;0.00062
11;2;5;0.000798
11;2;6;0.000812
11;2;7;0.000978
11;2;8;0.000972
11;2;9;0.001148
11;2;10;0.001149
11;2;11;0.001344
11;2;12;0.001341
11;2;13;0.001509
11;2;14;0.001518
11;2;15;0.001681
11;3;1;0.000442
11;3;2;0.000443
11;3;3;0.000445
11;3;4;0.000622
11;3;5;0.000619
11;3;6;0.000622
11;3;7;0.000826
11;3;8;0.000827
11;3;9;0.000837
11;3;10;0.000988
11;3;11;0.00098
11;3;12;0.000979
11;3;13;0.0012
11;3;14;0.00116
11;3;15;0.001158
11;4;1;0.000454
11;4;2;0.000453
11;4;3;0.000458
11;4;4;0.000446
11;4;5;0.000622
11;4;6;0.000625
11;4;7;0.00065
11;4;8;0.000645
11;4;9;0.000812
11;4;10;0.000825
11;4;11;0.000816
11;4;12;0.000813
11;4;13;0.001026
11;4;14;0.00099
11;4;15;0.000985
11;5;1;0.00045
11;5;2;0.000474
11;5;3;0.000461
11;5;4;0.000454
11;5;5;0.000455
11;5;6;0.000634
11;5;7;0.000632
11;5;8;0.000656
11;5;9;0.000667
11;5;10;0.000632
11;5;11;0.000805
11;5;12;0.00081
11;5;13;0.000831
11;5;14;0.00085
11;5;15;0.000831
11;6;1;0.000459
11;6;2;0.000455
11;6;3;0.000449
11;6;4;0.000461
11;6;5;0.000471
11;6;6;0.000455
11;6;7;0.000625
11;6;8;0.000634
11;6;9;0.000634
11;6;10;0.000651
11;6;11;0.00066
11;6;12;0.00066
11;6;13;0.000813
11;6;14;0.000811
11;6;15;0.000835
11;7;1;0.000465
11;7;2;0.000449
11;7;3;0.000451
11;7;4;0.000458
11;7;5;0.000455
11;7;6;0.000455
11;7;7;0.000464
11;7;8;0.000658
11;7;9;0.000631
11;7;10;0.000641
11;7;11;0.000643
11;7;12;0.000649
11;7;13;0.000656
11;7;14;0.000653
11;7;15;0.000816
11;8;1;0.000453
11;8;2;0.000443
11;8;3;0.000459
11;8;4;0.000459
11;8;5;0.00047
11;8;6;0.000452
11;8;7;0.000467
11;8;8;0.000456
11;8;9;0.000625
11;8;10;0.000635
11;8;11;0.000645
11;8;12;0.000646
11;8;13;0.000633
11;8;14;0.000632
11;8;15;0.000632
11;9;1;0.000452
11;9;2;0.000466
11;9;3;0.000456
11;9;4;0.000463
11;9;5;0.000458
11;9;6;0.000451
11;9;7;0.000465
11;9;8;0.000472
11;9;9;0.00049
11;9;10;0.000647
11;9;11;0.000631
11;9;12;0.000631
11;9;13;0.000633
11;9;14;0.000648
11;9;15;0.000662
11;10;1;0.000448
11;10;2;0.000444
11;10;3;0.000446
11;10;4;0.000459
11;10;5;0.00046
11;10;6;0.000462
11;10;7;0.000466
11;10;8;0.000465
11;10;9;0.000453
11;10;10;0.000454
11;10;11;0.000629
11;10;12;0.000631
11;10;13;0.000659
11;10;14;0.000654
11;10;15;0.000644
11;11;1;0.000441
11;11;2;0.000442
11;11;3;0.000444
11;11;4;0.000505
11;11;5;0.000478
11;11;6;0.000485
11;11;7;0.000466
11;11;8;0.00046
11;11;9;0.000454
11;11;10;0.000455
11;11;11;0.000461
11;11;12;0.000652
11;11;13;0.000659
11;11;14;0.000636
11;11;15;0.000636
11;12;1;0.000485
11;12;2;0.000451
11;12;3;0.000457
11;12;4;0.000462
11;12;5;0.000462
11;12;6;0.000455
11;12;7;0.000457
11;12;8;0.00046
11;12;9;0.000466
11;12;10;0.00047
11;12;11;0.000469
11;12;12;0.000476
11;12;13;0.000638
11;12;14;0.00064
11;12;15;0.000652
11;13;1;0.000458
11;13;2;0.000488
11;13;3;0.000461
11;13;4;0.000461
11;13;5;0.000449
11;13;6;0.00046
11;13;7;0.000484
11;13;8;0.000466
11;13;9;0.000454
11;13;10;0.000455
11;13;11;0.000465
11;13;12;0.000465
11;13;13;0.000473
11;13;14;0.000637
11;13;15;0.000655
11;14;1;0.000454
11;14;2;0.00045
11;14;3;0.000451
11;14;4;0.000451
11;14;5;0.000452
11;14;6;0.000463
11;14;7;0.000456
11;14;8;0.000458
11;14;9;0.000462
11;14;10;0.000463
11;14;11;0.000478
11;14;12;0.000476
11;14;13;0.000478
11;14;14;0.000475
11;14;15;0.000655
11;15;1;0.000458
11;15;2;0.000448
11;15;3;0.000465
11;15;4;0.000453
11;15;5;0.000459
11;15;6;0.000461
11;15;7;0.000465
11;15;8;0.000466
11;15;9;0.000468
11;15;10;0.00046
11;15;11;0.000463
11;15;12;0.00047
11;15;13;0.00046
11;15;14;0.000462
11;15;15;0.000477
12;1;1;0.000493
12;1;2;0.000671
12;1;3;0.00088
12;1;4;0.001061
12;1;5;0.001261
12;1;6;0.00145
12;1;7;0.001623
12;1;8;0.001859
12;1;9;0.002049
12;1;10;0.002216
12;1;11;0.0024
12;1;12;0.002626
12;1;13;0.003046
12;1;14;0.003011
12;1;15;0.003158
12;2;1;0.000498
12;2;2;0.000495
12;2;3;0.000679
12;2;4;0.000681
12;2;5;0.000878
12;2;6;0.000876
12;2;7;0.001064
12;2;8;0.001067
12;2;9;0.001266
12;2;10;0.001264
12;2;11;0.001477
12;2;12;0.001472
12;2;13;0.001636
12;2;14;0.001636
12;2;15;0.001842
12;3;1;0.000484
12;3;2;0.000485
12;3;3;0.000485
12;3;4;0.000718
12;3;5;0.00068
12;3;6;0.00068
12;3;7;0.000881
12;3;8;0.00087
12;3;9;0.000878
12;3;10;0.001066
12;3;11;0.00106
12;3;12;0.001061
12;3;13;0.001278
12;3;14;0.001278
12;3;15;0.001278
12;4;1;0.000487
12;4;2;0.000489
12;4;3;0.000491
12;4;4;0.000491
12;4;5;0.000683
12;4;6;0.000683
12;4;7;0.000688
12;4;8;0.000685
12;4;9;0.000884
12;4;10;0.00089
12;4;11;0.000878
